1.97273, -132.503, 8.50344, 0, 0.0481895, 0.0593859, 0.259878, 45.075
2.89021, -133.018, 8.07267, 0, 0.0488692, 0.0591381, 0.260439, 45.1
3.19686, -133.191, 7.93066, 0, 0.0490959, 0.0590555, 0.260626, 45.1083
3.88082, -133.749, 7.63424, 0, 0.0496959, 0.0585717, 0.260854, 45.125
4.91189, -134.591, 7.20168, 0, 0.0505964, 0.0578457, 0.261196, 45.15
5.94254, -135.434, 6.78699, 0, 0.051491, 0.0571244, 0.261536, 45.1748
5.94882, -135.44, 6.78316, 0, 0.0514971, 0.0571182, 0.261538, 45.175
6.93129, -136.423, 6.19172, 0, 0.0524464, 0.0561486, 0.261766, 45.2
7.91697, -137.414, 5.6143, 0, 0.0533957, 0.0551789, 0.261994, 45.225
8.57316, -138.074, 5.23916, 0, 0.0540255, 0.0545355, 0.262146, 45.2416
8.92701, -138.37, 5.0511, 0, 0.0543395, 0.0542398, 0.262261, 45.25
9.98231, -139.252, 4.50213, 0, 0.0552727, 0.0533608, 0.262604, 45.275
11.0438, -140.141, 3.96852, 0, 0.0562058, 0.0524818, 0.262948, 45.3
11.4123, -140.45, 3.78776, 0, 0.0565284, 0.052178, 0.263066, 45.3086
12.3501, -141.003, 3.74067, 0, 0.0570653, 0.0515569, 0.263166, 45.325
13.8041, -141.849, 3.69589, 0, 0.0578858, 0.0506077, 0.263319, 45.35
15.285, -142.695, 3.68567, 0, 0.0587063, 0.0496585, 0.263471, 45.375
15.2894, -142.697, 3.68569, 0, 0.0587087, 0.0496557, 0.263472, 45.3751
16.9647, -143.601, 3.90417, 0, 0.0594881, 0.0485507, 0.26354, 45.4
18.6878, -144.504, 4.17375, 0, 0.0602698, 0.0474424, 0.263608, 45.425
19.8861, -145.115, 4.38759, 0, 0.0608014, 0.0466887, 0.263655, 45.442
20.4803, -145.372, 4.5359, 0, 0.0610587, 0.0462289, 0.263638, 45.45
22.3709, -146.171, 5.03665, 0, 0.0618629, 0.0447916, 0.263584, 45.475
24.3143, -146.959, 5.59605, 0, 0.0626672, 0.0433543, 0.26353, 45.5
24.9459, -147.209, 5.78735, 0, 0.0629237, 0.0428958, 0.263512, 45.508
26.1174, -147.69, 6.10696, 0, 0.0634246, 0.0418111, 0.263571, 45.525
27.8755, -148.389, 6.61797, 0, 0.06416, 0.0402185, 0.263658, 45.55
29.6559, -149.071, 7.17265, 0, 0.0648852, 0.0386479, 0.263743, 45.5747
29.6862, -149.08, 7.19057, 0, 0.0648936, 0.038635, 0.263746, 45.575
31.908, -149.741, 8.52055, 0, 0.0654969, 0.0377083, 0.263968, 45.6
34.2042, -150.375, 9.92768, 0, 0.0661001, 0.0367817, 0.26419, 45.625
36.5763, -150.98, 11.4133, 0, 0.0667034, 0.035855, 0.264412, 45.65
39.018, -151.551, 12.9735, 0, 0.0673049, 0.034931, 0.264633, 45.6749
39.0237, -151.552, 12.9773, 0, 0.067306, 0.0349291, 0.264633, 45.675
40.9358, -151.779, 14.2695, 0, 0.0676686, 0.0342772, 0.264524, 45.7
42.8718, -151.985, 15.5862, 0, 0.0680313, 0.0336253, 0.264414, 45.725
44.1868, -152.112, 16.4848, 0, 0.0682753, 0.0331868, 0.26434, 45.7418
44.6688, -152.217, 16.8219, 0, 0.068365, 0.0330545, 0.264293, 45.75
46.1598, -152.528, 17.8708, 0, 0.0686392, 0.0326505, 0.264147, 45.775
47.6785, -152.827, 18.9478, 0, 0.0689133, 0.0322464, 0.264002, 45.8
48.214, -152.927, 19.3296, 0, 0.0690088, 0.0321057, 0.263951, 45.8087
49.1677, -153.079, 20.0512, 0, 0.0691469, 0.0320929, 0.264013, 45.825
50.6489, -153.3, 21.1762, 0, 0.0693588, 0.0320733, 0.264107, 45.85
52.1491, -153.508, 22.3211, 0, 0.0695706, 0.0320538, 0.264202, 45.875
52.1501, -153.508, 22.3217, 0, 0.0695707, 0.032054, 0.264202, 45.875
53.1584, -153.857, 22.9562, 0, 0.0697118, 0.032281, 0.264027, 45.9
54.1882, -154.201, 23.6127, 0, 0.0698528, 0.032508, 0.263852, 45.925
54.904, -154.433, 24.0739, 0, 0.0699492, 0.0326631, 0.263732, 45.9421
55.1904, -154.503, 24.2534, 0, 0.0699735, 0.0327255, 0.263718, 45.95
56.1016, -154.72, 24.8279, 0, 0.0700503, 0.0329225, 0.263672, 45.975
57.0253, -154.934, 25.4151, 0, 0.0701271, 0.0331194, 0.263626, 46
57.3546, -155.008, 25.6256, 0, 0.0701542, 0.033189, 0.26361, 46.0088
57.9761, -155.126, 26.037, 0, 0.0701556, 0.0332712, 0.263571, 46.025
58.9465, -155.305, 26.6827, 0, 0.0701577, 0.0333982, 0.263512, 46.05
59.928, -155.479, 27.3398, 0, 0.0701599, 0.0335253, 0.263452, 46.075
59.9283, -155.479, 27.34, 0, 0.0701599, 0.0335253, 0.263452, 46.075
60.8372, -155.535, 27.9578, 0, 0.0701716, 0.0337182, 0.26345, 46.1
61.7495, -155.587, 28.579, 0, 0.0701834, 0.033911, 0.263447, 46.125
62.3602, -155.62, 28.9954, 0, 0.0701912, 0.0340397, 0.263446, 46.1417
62.7732, -155.705, 29.3295, 0, 0.0701339, 0.0340857, 0.263351, 46.15
64.0307, -155.956, 30.3497, 0, 0.0699614, 0.034224, 0.263066, 46.175
65.3113, -156.198, 31.3933, 0, 0.0697889, 0.0343623, 0.262781, 46.2
65.7438, -156.277, 31.7467, 0, 0.0697313, 0.0344085, 0.262686, 46.2083
66.3223, -156.241, 32.1496, 0, 0.069708, 0.0347625, 0.262805, 46.225
67.1877, -156.186, 32.7514, 0, 0.0696732, 0.0352938, 0.262984, 46.25
68.0391, -156.127, 33.3424, 0, 0.0696387, 0.0358186, 0.26316, 46.2747
68.0482, -156.129, 33.3495, 0, 0.0696367, 0.0358243, 0.263155, 46.275
68.7872, -156.279, 33.9275, 0, 0.0694695, 0.0362861, 0.262688, 46.3
69.5343, -156.425, 34.5136, 0, 0.0693023, 0.0367479, 0.262221, 46.325
70.0339, -156.521, 34.9066, 0, 0.0691915, 0.037054, 0.261911, 46.3416
70.1654, -156.517, 35.0048, 0, 0.0691757, 0.0372235, 0.261799, 46.35
70.5551, -156.503, 35.2955, 0, 0.069129, 0.0377259, 0.261468, 46.375
70.9444, -156.489, 35.5859, 0, 0.0690823, 0.0382283, 0.261136, 46.4
71.0701, -156.485, 35.6796, 0, 0.0690672, 0.0383906, 0.261029, 46.4081
71.5888, -156.564, 36.211, 0, 0.0690515, 0.038662, 0.260847, 46.425
72.3612, -156.678, 37.0022, 0, 0.0690283, 0.0390628, 0.260579, 46.45
73.1332, -156.787, 37.7927, 0, 0.0690054, 0.0394597, 0.260314, 46.4747
73.1376, -156.787, 37.7973, 0, 0.0690042, 0.0394633, 0.260311, 46.475
73.5821, -156.865, 38.2523, 0, 0.0688824, 0.0398189, 0.259984, 46.5
74.0294, -156.941, 38.7103, 0, 0.0687606, 0.0401745, 0.259656, 46.525
74.3307, -156.991, 39.0187, 0, 0.068679, 0.0404128, 0.259437, 46.5417
74.527, -157.004, 39.2253, 0, 0.0686191, 0.0405316, 0.259334, 46.55
75.1225, -157.039, 39.8524, 0, 0.0684377, 0.0408916, 0.259021, 46.575
75.7199, -157.072, 40.4813, 0, 0.0682563, 0.0412517, 0.258708, 46.6
75.9147, -157.082, 40.6864, 0, 0.0681973, 0.0413688, 0.258606, 46.6081
76.2825, -157.166, 41.0583, 0, 0.0680447, 0.0416297, 0.258191, 46.625
76.8328, -157.289, 41.6145, 0, 0.0678184, 0.0420164, 0.257575, 46.65
77.3849, -157.409, 42.1725, 0, 0.0675938, 0.0424002, 0.256964, 46.6748
77.3864, -157.409, 42.1741, 0, 0.0675924, 0.042404, 0.256956, 46.675
77.5866, -157.43, 42.3975, 0, 0.0674136, 0.0429149, 0.255977, 46.7
77.7873, -157.451, 42.6213, 0, 0.0672349, 0.0434258, 0.254997, 46.725
77.9207, -157.465, 42.77, 0, 0.0671162, 0.0437648, 0.254347, 46.7416
78.0205, -157.477, 42.8908, 0, 0.0671053, 0.0439799, 0.253928, 46.75
78.318, -157.512, 43.2507, 0, 0.0670729, 0.0446194, 0.252683, 46.775
78.6166, -157.547, 43.6117, 0, 0.0670406, 0.0452589, 0.251438, 46.8
78.714, -157.559, 43.7295, 0, 0.06703, 0.0454672, 0.251033, 46.8081
78.6274, -157.595, 43.6559, 0, 0.0671403, 0.0459415, 0.250356, 46.825
78.4985, -157.649, 43.5461, 0, 0.067304, 0.0466449, 0.249352, 46.85
78.3704, -157.703, 43.437, 0, 0.0674658, 0.0473408, 0.24836, 46.8747
78.3725, -157.704, 43.4397, 0, 0.0674681, 0.047347, 0.248348, 46.875
78.5707, -157.812, 43.6912, 0, 0.0676804, 0.0479265, 0.247236, 46.9
78.7709, -157.919, 43.9448, 0, 0.0678928, 0.048506, 0.246124, 46.925
78.9072, -157.991, 44.117, 0, 0.0680359, 0.0488966, 0.245374, 46.9419
78.8927, -157.993, 44.1099, 0, 0.0681233, 0.0490643, 0.245063, 46.95
78.8484, -157.998, 44.088, 0, 0.0683916, 0.049579, 0.244107, 46.975
78.8041, -158.004, 44.0661, 0, 0.06866, 0.0500937, 0.243152, 47
78.7892, -158.006, 44.0587, 0, 0.0687499, 0.0502663, 0.242831, 47.0084
